 1.45827423E+02   5083.4 1.452E+02 1.254E+11 4.561E-03 7.409E-03 2.000E+05 0.000E+00 0.000E+00 7.246E+05
 1.66007804E+02   5213.4 1.652E+02 1.747E+11 5.988E-03 9.373E-03 2.000E+05 0.000E+00 0.000E+00 7.284E+05
 1.86116801E+02   5362.1 1.851E+02 2.547E+11 8.179E-03 1.234E-02 2.000E+05 2.157E-07 0.000E+00 7.314E+05
 2.05160687E+02   5534.2 2.038E+02 3.906E+11 1.188E-02 1.750E-02 2.000E+05 6.968E-05 1.242E+01 7.332E+05
 2.22184551E+02   5733.9 2.205E+02 6.298E+11 1.820E-02 2.627E-02 2.000E+05 5.620E-03 8.153E+01 7.332E+05
 2.36517919E+02   5966.5 2.344E+02 1.067E+12 2.981E-02 4.268E-02 2.000E+05 4.669E-01 3.335E+02 7.314E+05
 2.47800930E+02   6236.9 2.450E+02 1.884E+12 5.220E-02 7.471E-02 2.000E+05 6.293E+01 1.373E+03 7.292E+05
 2.55981907E+02   6557.9 2.523E+02 3.491E+12 1.004E-01 1.452E-01 2.000E+05 1.633E+04 6.583E+03 7.299E+05
 2.61359282E+02   6932.7 2.566E+02 6.648E+12 2.126E-01 3.136E-01 2.000E+05 1.698E+06 3.902E+04 7.381E+05
 2.64509696E+02   7379.3 2.581E+02 1.297E+13 5.076E-01 7.610E-01 2.000E+05 4.420E+07 1.713E+05 7.600E+05
 2.66196253E+02   7877.2 2.578E+02 2.419E+13 1.264E+00 1.631E+00 2.000E+05 4.750E+08 4.838E+05 8.010E+05
 2.67242610E+02   8257.6 2.569E+02 3.569E+13 2.361E+00 1.950E+00 2.000E+05 1.401E+09 1.039E+06 8.460E+05
 2.68111613E+02   8508.6 2.563E+02 4.418E+13 3.394E+00 1.646E+00 2.000E+05 2.200E+09 1.207E+06 8.829E+05
 2.68975422E+02   8696.8 2.558E+02 5.065E+13 4.322E+00 1.418E+00 2.000E+05 2.616E+09 1.286E+06 9.142E+05
 2.69900043E+02   8880.5 2.555E+02 5.677E+13 5.292E+00 1.338E+00 2.000E+05 2.818E+09 1.369E+06 9.472E+05
 2.70924533E+02   9061.2 2.552E+02 6.234E+13 6.266E+00 1.248E+00 2.000E+05 2.946E+09 1.390E+06 9.816E+05
 2.72097800E+02   9244.5 2.548E+02 6.730E+13 7.208E+00 1.387E+00 2.000E+05 2.984E+09 1.507E+06 1.018E+06
 2.73459512E+02   9506.8 2.542E+02 7.286E+13 8.274E+00 1.440E+00 2.000E+05 2.981E+09 1.482E+06 1.070E+06
 2.75089781E+02   9733.5 2.529E+02 7.594E+13 8.835E+00 2.387E+00 2.000E+05 2.816E+09 1.701E+06 1.115E+06
 2.77279666E+02  10643.1 2.467E+02 7.719E+13 8.102E+00 5.305E+00 2.000E+05 1.774E+09 1.758E+06 1.289E+06
 2.81353941E+02  12234.5 2.322E+02 6.566E+13 4.210E+00 3.874E+00 2.000E+05 1.332E+09 7.029E+05 1.596E+06
PRADK 1.0136E+00
BEGIN                    ITERATION  15 COMPLETED
